LSOA,Anti Semitic,Disability,Faith,Homophobic,Islamophobic,Racist,Transgender,Total All Incidents,AntiSem_and_Islam,Faith_noIslamAntiSem
E01002799,0.0,80.0,66.0,43.0,39.0,156.0,40.0,424.0,39.0,27.0
E01002800,0.0,0.0,0.0,37.0,0.0,81.0,0.0,118.0,0.0,0.0
E01002801,0.0,0.0,62.0,74.0,0.0,80.0,0.0,216.0,0.0,62.0
E01002802,0.0,0.0,128.0,80.0,82.0,122.0,0.0,412.0,82.0,46.0
E01002803,0.0,0.0,263.0,82.0,156.0,157.0,46.0,704.0,156.0,107.0
E01002804,175.0,0.0,59.0,0.0,36.0,113.0,0.0,383.0,211.0,-152.0
E01002805,308.0,0.0,124.0,160.0,80.0,160.0,0.0,832.0,388.0,-264.0
E01002806,0.0,0.0,131.0,42.0,82.0,76.0,0.0,331.0,82.0,49.0
E01002807,0.0,0.0,125.0,0.0,87.0,115.0,0.0,327.0,87.0,38.0
E01002808,0.0,0.0,0.0,40.0,0.0,91.0,0.0,131.0,0.0,0.0
E01002809,0.0,0.0,135.0,83.0,80.0,120.0,43.0,461.0,80.0,55.0
E01002810,0.0,0.0,49.0,42.0,42.0,122.0,79.0,334.0,42.0,7.0
E01002811,0.0,0.0,56.0,120.0,42.0,112.0,0.0,330.0,42.0,14.0
E01002812,0.0,31.0,0.0,43.0,0.0,81.0,0.0,155.0,0.0,0.0
E01002813,0.0,0.0,114.0,40.0,85.0,122.0,0.0,361.0,85.0,29.0
E01002814,147.0,0.0,180.0,36.0,89.0,189.0,44.0,685.0,236.0,-56.0
E01002815,0.0,0.0,0.0,39.0,0.0,81.0,0.0,120.0,0.0,0.0
E01002816,170.0,0.0,122.0,43.0,35.0,37.0,0.0,407.0,205.0,-83.0
E01002817,0.0,36.0,56.0,85.0,44.0,133.0,0.0,354.0,44.0,12.0
E01002818,0.0,0.0,111.0,76.0,75.0,249.0,0.0,511.0,75.0,36.0
E01002819,158.0,40.0,185.0,39.0,77.0,156.0,83.0,738.0,235.0,-50.0
E01002820,181.0,74.0,112.0,80.0,75.0,107.0,0.0,629.0,256.0,-144.0
E01002821,165.0,75.0,125.0,41.0,76.0,187.0,40.0,709.0,241.0,-116.0
E01002822,0.0,0.0,62.0,0.0,36.0,115.0,0.0,213.0,36.0,26.0
E01002823,149.0,41.0,123.0,83.0,35.0,80.0,43.0,554.0,184.0,-61.0
E01002824,0.0,0.0,0.0,38.0,0.0,33.0,0.0,71.0,0.0,0.0
E01002825,142.0,34.0,185.0,76.0,81.0,182.0,0.0,700.0,223.0,-38.0
E01002826,301.0,81.0,133.0,81.0,80.0,127.0,0.0,803.0,381.0,-248.0
E01002827,171.0,0.0,140.0,44.0,32.0,160.0,0.0,547.0,203.0,-63.0
E01002828,0.0,0.0,57.0,32.0,46.0,115.0,0.0,250.0,46.0,11.0
E01002829,0.0,0.0,57.0,94.0,36.0,156.0,0.0,343.0,36.0,21.0
E01002830,166.0,46.0,66.0,89.0,0.0,82.0,37.0,486.0,166.0,-100.0
E01002831,329.0,0.0,249.0,69.0,88.0,258.0,36.0,1029.0,417.0,-168.0
E01002832,310.0,40.0,175.0,85.0,84.0,124.0,37.0,855.0,394.0,-219.0
E01002833,0.0,39.0,131.0,31.0,68.0,165.0,0.0,434.0,68.0,63.0
E01002834,0.0,0.0,58.0,41.0,34.0,154.0,0.0,287.0,34.0,24.0
E01002835,0.0,0.0,65.0,43.0,46.0,177.0,35.0,366.0,46.0,19.0
E01002836,141.0,41.0,80.0,38.0,0.0,125.0,0.0,425.0,141.0,-61.0
E01002837,0.0,0.0,0.0,0.0,0.0,89.0,0.0,89.0,0.0,0.0
E01002838,0.0,43.0,0.0,40.0,0.0,72.0,0.0,155.0,0.0,0.0
E01002839,178.0,39.0,62.0,41.0,44.0,124.0,0.0,488.0,222.0,-160.0
E01002840,0.0,37.0,63.0,81.0,37.0,74.0,0.0,292.0,37.0,26.0
E01002841,0.0,38.0,68.0,78.0,38.0,113.0,0.0,335.0,38.0,30.0
E01002842,181.0,0.0,68.0,36.0,40.0,112.0,0.0,437.0,221.0,-153.0
E01002843,144.0,73.0,212.0,122.0,77.0,104.0,0.0,732.0,221.0,-9.0
E01002844,0.0,0.0,57.0,37.0,0.0,40.0,0.0,134.0,0.0,57.0
E01002845,0.0,103.0,59.0,78.0,37.0,68.0,0.0,345.0,37.0,22.0
E01002846,0.0,0.0,59.0,81.0,37.0,127.0,0.0,304.0,37.0,22.0
E01002847,0.0,44.0,64.0,80.0,46.0,122.0,0.0,356.0,46.0,18.0
E01002848,0.0,0.0,49.0,42.0,41.0,74.0,0.0,206.0,41.0,8.0
E01002849,146.0,0.0,59.0,84.0,0.0,116.0,0.0,405.0,146.0,-87.0
E01002850,0.0,0.0,60.0,119.0,42.0,205.0,39.0,465.0,42.0,18.0
E01002851,169.0,0.0,134.0,48.0,33.0,203.0,0.0,587.0,202.0,-68.0
E01002852,473.0,37.0,257.0,83.0,128.0,195.0,0.0,1173.0,601.0,-344.0
E01002853,0.0,0.0,117.0,35.0,0.0,117.0,0.0,269.0,0.0,117.0
E01002854,0.0,43.0,128.0,41.0,91.0,121.0,0.0,424.0,91.0,37.0
E01002855,344.0,39.0,119.0,73.0,32.0,151.0,77.0,835.0,376.0,-257.0
E01002856,156.0,38.0,124.0,115.0,38.0,156.0,68.0,695.0,194.0,-70.0
E01002857,147.0,35.0,122.0,42.0,43.0,155.0,35.0,579.0,190.0,-68.0
E01002858,0.0,0.0,139.0,78.0,84.0,119.0,0.0,420.0,84.0,55.0
E01002859,151.0,0.0,60.0,80.0,31.0,114.0,38.0,474.0,182.0,-122.0
E01002860,0.0,0.0,0.0,36.0,0.0,116.0,46.0,198.0,0.0,0.0
E01002861,0.0,0.0,51.0,48.0,43.0,78.0,0.0,220.0,43.0,8.0
E01002862,0.0,38.0,59.0,84.0,38.0,109.0,0.0,328.0,38.0,21.0
E01002863,0.0,0.0,57.0,35.0,0.0,124.0,0.0,216.0,0.0,57.0
E01002864,0.0,0.0,61.0,44.0,35.0,167.0,0.0,307.0,35.0,26.0
E01002865,141.0,0.0,133.0,0.0,39.0,203.0,0.0,516.0,180.0,-47.0
E01002866,0.0,0.0,124.0,0.0,41.0,121.0,32.0,318.0,41.0,83.0
E01002867,175.0,0.0,59.0,44.0,39.0,125.0,0.0,442.0,214.0,-155.0
E01002868,0.0,0.0,0.0,0.0,0.0,115.0,0.0,115.0,0.0,0.0
E01002869,146.0,0.0,146.0,38.0,36.0,90.0,0.0,456.0,182.0,-36.0
E01002870,181.0,37.0,69.0,45.0,40.0,121.0,0.0,493.0,221.0,-152.0
E01002871,144.0,32.0,147.0,39.0,37.0,81.0,0.0,480.0,181.0,-34.0
E01002872,0.0,34.0,0.0,34.0,0.0,126.0,0.0,194.0,0.0,0.0
E01002873,170.0,0.0,123.0,31.0,39.0,33.0,44.0,440.0,209.0,-86.0
E01002874,0.0,36.0,0.0,38.0,0.0,116.0,0.0,190.0,0.0,0.0
E01002875,0.0,0.0,56.0,72.0,37.0,0.0,0.0,165.0,37.0,19.0
E01002876,0.0,0.0,63.0,31.0,42.0,84.0,0.0,220.0,42.0,21.0
E01002877,0.0,37.0,110.0,72.0,65.0,76.0,0.0,360.0,65.0,45.0
E01002878,0.0,29.0,154.0,130.0,117.0,155.0,0.0,585.0,117.0,37.0
E01002879,147.0,72.0,134.0,36.0,75.0,112.0,0.0,576.0,222.0,-88.0
E01002880,0.0,0.0,66.0,75.0,35.0,79.0,125.0,380.0,35.0,31.0
E01002881,155.0,0.0,114.0,107.0,39.0,123.0,0.0,538.0,194.0,-80.0
E01002882,0.0,40.0,126.0,85.0,38.0,33.0,0.0,322.0,38.0,88.0
E01002883,0.0,42.0,184.0,41.0,120.0,112.0,0.0,499.0,120.0,64.0
E01002884,166.0,0.0,117.0,77.0,36.0,161.0,44.0,601.0,202.0,-85.0
E01002885,0.0,0.0,60.0,82.0,41.0,75.0,42.0,300.0,41.0,19.0
E01002886,173.0,33.0,75.0,92.0,39.0,80.0,0.0,492.0,212.0,-137.0
E01002887,0.0,0.0,59.0,0.0,44.0,121.0,40.0,264.0,44.0,15.0
E01002888,0.0,0.0,56.0,47.0,39.0,107.0,0.0,249.0,39.0,17.0
E01002889,153.0,50.0,193.0,83.0,121.0,199.0,39.0,838.0,274.0,-81.0
E01002890,0.0,0.0,0.0,37.0,0.0,81.0,0.0,118.0,0.0,0.0
E01002891,134.0,0.0,118.0,31.0,44.0,69.0,0.0,396.0,178.0,-60.0
E01002892,0.0,0.0,66.0,37.0,36.0,42.0,0.0,181.0,36.0,30.0
E01002893,147.0,0.0,69.0,38.0,0.0,127.0,35.0,416.0,147.0,-78.0
E01002894,0.0,0.0,140.0,83.0,75.0,74.0,0.0,372.0,75.0,65.0
E01002895,0.0,0.0,118.0,36.0,81.0,119.0,0.0,354.0,81.0,37.0
E01002896,0.0,0.0,64.0,41.0,31.0,106.0,0.0,242.0,31.0,33.0
E01002897,285.0,0.0,129.0,88.0,45.0,156.0,0.0,703.0,330.0,-201.0
E01002898,152.0,0.0,68.0,0.0,0.0,134.0,0.0,354.0,152.0,-84.0
E01002899,0.0,37.0,64.0,111.0,46.0,183.0,0.0,441.0,46.0,18.0
E01002900,0.0,0.0,0.0,38.0,0.0,32.0,0.0,70.0,0.0,0.0
E01002901,0.0,0.0,56.0,0.0,46.0,85.0,0.0,187.0,46.0,10.0
E01002902,151.0,0.0,123.0,44.0,80.0,126.0,0.0,524.0,231.0,-108.0
E01002903,153.0,0.0,58.0,36.0,40.0,41.0,0.0,328.0,193.0,-135.0
E01002904,0.0,0.0,72.0,43.0,41.0,80.0,40.0,276.0,41.0,31.0
E01002905,0.0,37.0,109.0,32.0,82.0,133.0,0.0,393.0,82.0,27.0
E01002906,168.0,100.0,176.0,29.0,75.0,159.0,39.0,746.0,243.0,-67.0
E01002907,0.0,41.0,107.0,40.0,71.0,125.0,0.0,384.0,71.0,36.0
E01002908,0.0,0.0,60.0,0.0,41.0,78.0,48.0,227.0,41.0,19.0
E01002909,0.0,38.0,0.0,37.0,0.0,117.0,0.0,192.0,0.0,0.0
E01002910,0.0,0.0,70.0,0.0,38.0,41.0,43.0,192.0,38.0,32.0
E01002911,0.0,0.0,63.0,37.0,0.0,162.0,0.0,262.0,0.0,63.0
E01002912,0.0,0.0,109.0,78.0,91.0,121.0,0.0,399.0,91.0,18.0
E01002913,0.0,70.0,132.0,121.0,69.0,81.0,0.0,473.0,69.0,63.0
E01002914,0.0,37.0,136.0,87.0,86.0,207.0,67.0,620.0,86.0,50.0
E01002915,0.0,37.0,0.0,0.0,0.0,36.0,0.0,73.0,0.0,0.0
E01002916,0.0,0.0,0.0,43.0,0.0,79.0,0.0,122.0,0.0,0.0
E01002917,0.0,0.0,0.0,0.0,0.0,41.0,0.0,41.0,0.0,0.0
E01002918,0.0,38.0,74.0,0.0,45.0,82.0,40.0,279.0,45.0,29.0
E01002919,175.0,78.0,56.0,84.0,44.0,129.0,43.0,609.0,219.0,-163.0
E01002920,0.0,0.0,63.0,0.0,38.0,85.0,0.0,186.0,38.0,25.0
E01002921,0.0,0.0,0.0,0.0,0.0,174.0,0.0,174.0,0.0,0.0
E01002922,0.0,0.0,132.0,0.0,76.0,37.0,0.0,245.0,76.0,56.0
E01002923,0.0,70.0,59.0,43.0,37.0,114.0,0.0,323.0,37.0,22.0
E01002924,0.0,0.0,63.0,0.0,44.0,47.0,0.0,154.0,44.0,19.0
E01002925,0.0,31.0,69.0,0.0,41.0,77.0,0.0,218.0,41.0,28.0
E01002926,0.0,0.0,64.0,0.0,0.0,84.0,0.0,148.0,0.0,64.0
E01002927,0.0,0.0,50.0,74.0,39.0,38.0,0.0,201.0,39.0,11.0
E01002928,0.0,0.0,0.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0
E01002929,0.0,41.0,49.0,0.0,38.0,87.0,0.0,215.0,38.0,11.0
E01002930,0.0,42.0,67.0,45.0,42.0,129.0,0.0,325.0,42.0,25.0
E01002931,134.0,36.0,139.0,0.0,42.0,73.0,0.0,424.0,176.0,-37.0
E01002932,0.0,0.0,63.0,42.0,37.0,174.0,0.0,316.0,37.0,26.0
E01002933,0.0,0.0,57.0,42.0,0.0,82.0,0.0,181.0,0.0,57.0
E01002934,0.0,0.0,0.0,0.0,0.0,35.0,0.0,35.0,0.0,0.0
E01002935,146.0,36.0,132.0,0.0,45.0,129.0,0.0,488.0,191.0,-59.0
E01002937,160.0,0.0,58.0,38.0,0.0,38.0,0.0,294.0,160.0,-102.0
E01002938,0.0,0.0,0.0,44.0,0.0,43.0,37.0,124.0,0.0,0.0
E01002939,0.0,32.0,55.0,0.0,43.0,44.0,0.0,174.0,43.0,12.0
E01002940,0.0,47.0,0.0,36.0,0.0,42.0,37.0,162.0,0.0,0.0
E01002941,0.0,0.0,68.0,0.0,43.0,127.0,0.0,238.0,43.0,25.0
E01002942,0.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0,0.0,0.0
E01002943,0.0,0.0,57.0,46.0,36.0,122.0,0.0,261.0,36.0,21.0
E01002944,0.0,0.0,0.0,0.0,0.0,72.0,0.0,72.0,0.0,0.0
E01002945,0.0,39.0,0.0,0.0,0.0,90.0,0.0,129.0,0.0,0.0
E01002946,0.0,0.0,0.0,0.0,0.0,41.0,0.0,41.0,0.0,0.0
E01002947,0.0,37.0,0.0,0.0,0.0,37.0,37.0,111.0,0.0,0.0
E01002948,146.0,0.0,115.0,83.0,77.0,113.0,0.0,534.0,223.0,-108.0
E01002949,0.0,30.0,67.0,0.0,44.0,84.0,0.0,225.0,44.0,23.0
E01002950,0.0,0.0,115.0,75.0,88.0,74.0,0.0,352.0,88.0,27.0
E01002951,0.0,0.0,0.0,44.0,0.0,36.0,0.0,80.0,0.0,0.0
E01002952,139.0,0.0,64.0,35.0,0.0,82.0,0.0,320.0,139.0,-75.0
E01002953,0.0,0.0,65.0,0.0,0.0,38.0,0.0,103.0,0.0,65.0
E01002954,0.0,32.0,59.0,46.0,45.0,77.0,0.0,259.0,45.0,14.0
E01002955,0.0,0.0,60.0,29.0,38.0,81.0,0.0,208.0,38.0,22.0
E01002956,0.0,28.0,65.0,0.0,0.0,76.0,0.0,169.0,0.0,65.0
E01002957,0.0,0.0,71.0,43.0,38.0,117.0,0.0,269.0,38.0,33.0
E01002958,169.0,0.0,61.0,76.0,0.0,43.0,0.0,349.0,169.0,-108.0
E01002959,160.0,0.0,62.0,0.0,0.0,64.0,0.0,286.0,160.0,-98.0
E01002960,0.0,0.0,123.0,0.0,49.0,122.0,0.0,294.0,49.0,74.0
E01002961,0.0,0.0,0.0,0.0,0.0,79.0,0.0,79.0,0.0,0.0
E01002962,0.0,71.0,0.0,0.0,0.0,131.0,0.0,202.0,0.0,0.0
E01002963,0.0,0.0,0.0,0.0,0.0,154.0,0.0,154.0,0.0,0.0
E01002964,0.0,38.0,70.0,77.0,43.0,135.0,0.0,363.0,43.0,27.0
E01002965,155.0,72.0,65.0,72.0,47.0,79.0,0.0,490.0,202.0,-137.0
E01002966,0.0,0.0,0.0,37.0,0.0,114.0,0.0,151.0,0.0,0.0
E01002967,155.0,0.0,56.0,86.0,0.0,113.0,0.0,410.0,155.0,-99.0
E01002968,319.0,117.0,258.0,121.0,111.0,229.0,39.0,1194.0,430.0,-172.0
E01002969,0.0,78.0,124.0,71.0,76.0,114.0,42.0,505.0,76.0,48.0
E01002970,0.0,0.0,81.0,83.0,46.0,85.0,0.0,295.0,46.0,35.0
E01002971,0.0,0.0,70.0,33.0,0.0,153.0,0.0,256.0,0.0,70.0
E01002972,0.0,37.0,58.0,79.0,49.0,118.0,0.0,341.0,49.0,9.0
E01002973,0.0,0.0,125.0,0.0,37.0,90.0,0.0,252.0,37.0,88.0
E01002974,0.0,0.0,62.0,39.0,40.0,77.0,0.0,218.0,40.0,22.0
E01002975,0.0,0.0,0.0,42.0,0.0,115.0,0.0,157.0,0.0,0.0
E01002976,0.0,0.0,61.0,0.0,0.0,87.0,0.0,148.0,0.0,61.0
E01002977,0.0,0.0,47.0,0.0,39.0,107.0,0.0,193.0,39.0,8.0
E01002978,0.0,0.0,66.0,0.0,34.0,115.0,0.0,215.0,34.0,32.0
E01002979,0.0,0.0,0.0,0.0,0.0,82.0,0.0,82.0,0.0,0.0
E01002980,0.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0,0.0,0.0
E01002981,0.0,0.0,53.0,0.0,46.0,78.0,0.0,177.0,46.0,7.0
E01002982,0.0,105.0,65.0,45.0,33.0,78.0,0.0,326.0,33.0,32.0
E01002983,0.0,0.0,55.0,39.0,44.0,36.0,0.0,174.0,44.0,11.0
E01002984,150.0,0.0,77.0,0.0,0.0,102.0,40.0,369.0,150.0,-73.0
E01002985,0.0,0.0,66.0,0.0,0.0,93.0,0.0,159.0,0.0,66.0
E01002986,155.0,0.0,138.0,0.0,0.0,87.0,0.0,380.0,155.0,-17.0
E01002987,156.0,39.0,106.0,73.0,32.0,174.0,0.0,580.0,188.0,-82.0
E01002988,0.0,35.0,56.0,42.0,0.0,111.0,0.0,244.0,0.0,56.0
E01002989,0.0,0.0,0.0,77.0,0.0,77.0,0.0,154.0,0.0,0.0
E01002990,0.0,38.0,0.0,132.0,0.0,108.0,0.0,278.0,0.0,0.0
E01002991,0.0,73.0,0.0,42.0,0.0,45.0,0.0,160.0,0.0,0.0
E01002992,0.0,39.0,0.0,0.0,0.0,81.0,0.0,120.0,0.0,0.0
E01002993,0.0,0.0,0.0,0.0,0.0,78.0,0.0,78.0,0.0,0.0
E01002994,0.0,0.0,0.0,0.0,0.0,73.0,0.0,73.0,0.0,0.0
E01002995,0.0,0.0,54.0,0.0,42.0,39.0,0.0,135.0,42.0,12.0
E01002996,0.0,0.0,0.0,0.0,0.0,109.0,0.0,109.0,0.0,0.0
E01002997,0.0,32.0,0.0,41.0,0.0,35.0,0.0,108.0,0.0,0.0
E01002998,0.0,0.0,53.0,0.0,40.0,80.0,0.0,173.0,40.0,13.0
E01002999,0.0,0.0,0.0,44.0,0.0,70.0,0.0,114.0,0.0,0.0
E01003000,0.0,37.0,0.0,32.0,0.0,74.0,81.0,224.0,0.0,0.0
E01003001,0.0,0.0,0.0,71.0,0.0,74.0,0.0,145.0,0.0,0.0
E01003002,0.0,0.0,69.0,0.0,43.0,42.0,0.0,154.0,43.0,26.0
E01003003,0.0,116.0,123.0,38.0,71.0,210.0,46.0,604.0,71.0,52.0
E01003004,0.0,0.0,0.0,41.0,0.0,66.0,0.0,107.0,0.0,0.0
E01003005,0.0,0.0,0.0,0.0,0.0,79.0,0.0,79.0,0.0,0.0
E01003006,0.0,32.0,0.0,0.0,0.0,48.0,0.0,80.0,0.0,0.0
E01003007,0.0,37.0,0.0,0.0,0.0,113.0,0.0,150.0,0.0,0.0
E01003008,0.0,0.0,0.0,0.0,0.0,39.0,0.0,39.0,0.0,0.0
E01003009,0.0,0.0,56.0,0.0,44.0,130.0,0.0,230.0,44.0,12.0
E01003010,0.0,0.0,0.0,38.0,0.0,74.0,0.0,112.0,0.0,0.0
E01003011,0.0,0.0,0.0,0.0,0.0,39.0,0.0,39.0,0.0,0.0
E01003013,153.0,70.0,183.0,73.0,44.0,144.0,111.0,778.0,197.0,-14.0
E01003014,0.0,31.0,64.0,37.0,40.0,122.0,0.0,294.0,40.0,24.0
E01003015,0.0,0.0,0.0,85.0,0.0,96.0,0.0,181.0,0.0,0.0
E01003016,308.0,0.0,241.0,84.0,99.0,179.0,30.0,941.0,407.0,-166.0
E01003017,170.0,39.0,64.0,115.0,33.0,198.0,40.0,659.0,203.0,-139.0
E01003018,0.0,73.0,63.0,83.0,36.0,185.0,0.0,440.0,36.0,27.0
E01003019,0.0,0.0,0.0,81.0,0.0,122.0,0.0,203.0,0.0,0.0
E01003020,154.0,35.0,123.0,78.0,43.0,73.0,0.0,506.0,197.0,-74.0
E01003021,0.0,0.0,0.0,43.0,0.0,78.0,0.0,121.0,0.0,0.0
E01003022,0.0,0.0,65.0,0.0,42.0,69.0,0.0,176.0,42.0,23.0
E01003023,0.0,41.0,105.0,34.0,78.0,113.0,0.0,371.0,78.0,27.0
E01003024,0.0,0.0,52.0,43.0,0.0,143.0,0.0,238.0,0.0,52.0
E01003025,0.0,0.0,0.0,71.0,0.0,37.0,0.0,108.0,0.0,0.0
E01003026,0.0,0.0,64.0,129.0,43.0,83.0,0.0,319.0,43.0,21.0
E01003027,164.0,0.0,60.0,0.0,0.0,35.0,0.0,259.0,164.0,-104.0
