,LSOA,Anti Semitic,Disability,Homophobic,Islamophobic,Racist,Transgender,Faith,Total All Incidents
3797,E01003907,0.0,0.0,78.0,38.0,121.0,0.0,24.0,299.0
3798,E01003908,0.0,0.0,46.0,44.0,40.0,0.0,26.0,200.0
3799,E01003909,0.0,33.0,37.0,38.0,175.0,0.0,20.0,341.0
3800,E01003910,0.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0
3801,E01003911,150.0,0.0,0.0,0.0,117.0,0.0,-78.0,339.0
3802,E01003912,0.0,0.0,83.0,41.0,85.0,0.0,22.0,272.0
3803,E01003913,333.0,0.0,119.0,46.0,125.0,0.0,-261.0,741.0
3804,E01003914,133.0,0.0,122.0,47.0,176.0,0.0,-53.0,605.0
3805,E01003915,194.0,0.0,31.0,0.0,103.0,0.0,-129.0,393.0
3806,E01003916,0.0,38.0,41.0,118.0,153.0,43.0,67.0,578.0
3807,E01003917,0.0,76.0,81.0,0.0,173.0,0.0,0.0,330.0
3808,E01003918,0.0,0.0,50.0,0.0,73.0,0.0,0.0,123.0
3809,E01003919,0.0,0.0,73.0,44.0,86.0,36.0,82.0,365.0
3810,E01003920,0.0,0.0,42.0,39.0,76.0,0.0,26.0,222.0
3811,E01003921,130.0,37.0,76.0,86.0,170.0,0.0,-122.0,593.0
3812,E01003922,0.0,0.0,77.0,37.0,128.0,0.0,31.0,310.0
3813,E01003923,0.0,0.0,68.0,39.0,117.0,0.0,21.0,284.0
3814,E01003924,0.0,0.0,86.0,0.0,43.0,0.0,0.0,129.0
3815,E01003925,144.0,43.0,43.0,40.0,142.0,0.0,-71.0,525.0
3816,E01003926,0.0,0.0,122.0,0.0,43.0,0.0,0.0,165.0
3817,E01003927,176.0,47.0,74.0,87.0,148.0,0.0,-149.0,646.0
3818,E01003929,153.0,0.0,131.0,147.0,188.0,0.0,-53.0,866.0
3819,E01003930,0.0,45.0,119.0,0.0,161.0,0.0,0.0,325.0
3820,E01003932,169.0,39.0,121.0,84.0,129.0,0.0,-131.0,664.0
3821,E01003933,0.0,0.0,82.0,80.0,166.0,0.0,28.0,436.0
3822,E01003934,310.0,40.0,112.0,40.0,203.0,0.0,-230.0,825.0
3823,E01003935,0.0,38.0,83.0,40.0,130.0,0.0,77.0,408.0
3824,E01003936,0.0,0.0,83.0,0.0,151.0,39.0,0.0,273.0
3825,E01003937,180.0,34.0,89.0,43.0,100.0,73.0,-104.0,638.0
3826,E01003938,0.0,0.0,44.0,0.0,126.0,36.0,0.0,206.0
3827,E01003939,0.0,33.0,75.0,72.0,205.0,45.0,42.0,544.0
3828,E01003940,0.0,0.0,77.0,40.0,124.0,0.0,12.0,293.0
3829,E01003941,0.0,0.0,120.0,42.0,117.0,0.0,22.0,343.0
3830,E01003942,0.0,80.0,74.0,43.0,113.0,0.0,21.0,374.0
3831,E01003943,0.0,0.0,36.0,0.0,126.0,0.0,0.0,162.0
3832,E01003945,0.0,40.0,0.0,0.0,82.0,0.0,0.0,122.0
3833,E01003946,0.0,0.0,0.0,43.0,154.0,0.0,20.0,260.0
3834,E01003947,0.0,0.0,40.0,33.0,76.0,38.0,25.0,245.0
3835,E01003948,0.0,0.0,39.0,42.0,109.0,0.0,18.0,250.0
3836,E01003949,0.0,33.0,0.0,41.0,112.0,0.0,23.0,250.0
3837,E01003950,0.0,40.0,41.0,39.0,127.0,0.0,16.0,302.0
3838,E01003951,0.0,0.0,0.0,40.0,84.0,0.0,14.0,178.0
3839,E01003952,157.0,44.0,44.0,0.0,110.0,0.0,-98.0,414.0
3840,E01003953,0.0,70.0,78.0,0.0,125.0,0.0,0.0,273.0
3841,E01003954,0.0,0.0,82.0,0.0,83.0,0.0,0.0,165.0
3842,E01003955,0.0,0.0,43.0,46.0,43.0,0.0,26.0,204.0
3843,E01003956,0.0,0.0,36.0,0.0,39.0,0.0,0.0,75.0
3844,E01003957,0.0,0.0,38.0,0.0,65.0,0.0,0.0,103.0
3845,E01003958,170.0,0.0,42.0,42.0,121.0,0.0,-147.0,440.0
3846,E01003960,0.0,0.0,115.0,32.0,120.0,0.0,24.0,323.0
3847,E01003961,0.0,0.0,39.0,81.0,159.0,0.0,54.0,414.0
3848,E01003963,0.0,33.0,39.0,39.0,156.0,0.0,33.0,339.0
3849,E01003964,0.0,39.0,79.0,41.0,258.0,0.0,91.0,549.0
3850,E01003966,0.0,35.0,76.0,33.0,167.0,0.0,24.0,368.0
3851,E01003967,0.0,0.0,0.0,0.0,119.0,0.0,0.0,119.0
3852,E01003968,0.0,0.0,47.0,36.0,117.0,0.0,33.0,269.0
3853,E01003969,0.0,39.0,90.0,77.0,153.0,0.0,53.0,489.0
3854,E01003970,0.0,0.0,29.0,48.0,84.0,0.0,12.0,221.0
3855,E01003971,0.0,0.0,73.0,0.0,121.0,0.0,0.0,194.0
3856,E01003972,0.0,42.0,71.0,0.0,81.0,41.0,0.0,235.0
3857,E01003973,157.0,44.0,75.0,40.0,126.0,0.0,-131.0,508.0
3858,E01003974,0.0,0.0,0.0,0.0,125.0,0.0,0.0,125.0
3859,E01003975,0.0,35.0,110.0,82.0,74.0,0.0,41.0,424.0
3860,E01003976,157.0,0.0,77.0,0.0,121.0,0.0,-41.0,471.0
3861,E01003977,0.0,0.0,28.0,41.0,150.0,0.0,23.0,283.0
3862,E01003978,0.0,33.0,129.0,0.0,126.0,0.0,57.0,345.0
3863,E01003979,180.0,0.0,116.0,69.0,210.0,40.0,-88.0,776.0
3864,E01003980,0.0,38.0,91.0,79.0,153.0,0.0,28.0,468.0
3865,E01003981,340.0,66.0,117.0,44.0,200.0,0.0,-280.0,871.0
3866,E01003983,0.0,0.0,0.0,42.0,162.0,0.0,14.0,260.0
3867,E01003984,0.0,66.0,46.0,35.0,163.0,0.0,29.0,374.0
3868,E01003986,0.0,0.0,72.0,0.0,70.0,42.0,125.0,309.0
3869,E01003987,0.0,31.0,73.0,0.0,121.0,0.0,0.0,225.0
3870,E01003988,0.0,0.0,78.0,0.0,151.0,0.0,62.0,291.0
3871,E01003989,0.0,36.0,84.0,76.0,134.0,0.0,47.0,453.0
3872,E01003990,0.0,0.0,40.0,0.0,110.0,0.0,0.0,150.0
3873,E01003991,0.0,0.0,33.0,45.0,76.0,41.0,20.0,260.0
3874,E01003992,0.0,0.0,35.0,0.0,119.0,40.0,0.0,194.0
3875,E01003993,0.0,0.0,38.0,0.0,69.0,0.0,0.0,107.0
3876,E01003994,156.0,35.0,36.0,46.0,152.0,0.0,-143.0,484.0
3877,E01003995,0.0,0.0,37.0,41.0,77.0,0.0,22.0,218.0
3878,E01003997,0.0,0.0,84.0,0.0,96.0,42.0,0.0,222.0
3879,E01003998,143.0,0.0,79.0,0.0,75.0,0.0,-76.0,364.0
3880,E01003999,0.0,0.0,37.0,42.0,76.0,0.0,33.0,230.0
3881,E01004000,146.0,0.0,30.0,0.0,86.0,0.0,-80.0,328.0
3882,E01004001,0.0,70.0,46.0,0.0,83.0,0.0,0.0,199.0
3883,E01004002,0.0,0.0,40.0,0.0,125.0,0.0,0.0,165.0
3884,E01004003,0.0,36.0,35.0,32.0,77.0,0.0,30.0,242.0
3885,E01004004,0.0,46.0,83.0,0.0,156.0,0.0,0.0,285.0
3886,E01004005,0.0,134.0,35.0,37.0,148.0,0.0,25.0,416.0
3887,E01004006,0.0,31.0,117.0,0.0,95.0,0.0,0.0,243.0
3888,E01004007,0.0,34.0,38.0,0.0,89.0,0.0,56.0,217.0
3889,E01004008,0.0,0.0,120.0,91.0,74.0,0.0,33.0,409.0
3890,E01004010,0.0,84.0,118.0,74.0,154.0,0.0,53.0,557.0
3891,E01004011,0.0,0.0,0.0,0.0,84.0,0.0,61.0,145.0
3892,E01004012,156.0,0.0,74.0,0.0,109.0,0.0,-100.0,395.0
3893,E01004013,0.0,0.0,83.0,33.0,159.0,0.0,34.0,342.0
3894,E01004014,0.0,34.0,0.0,40.0,36.0,0.0,26.0,176.0
3895,E01004015,0.0,0.0,81.0,0.0,42.0,0.0,0.0,123.0
3896,E01004016,0.0,0.0,42.0,33.0,106.0,0.0,21.0,235.0
3897,E01004017,0.0,0.0,0.0,0.0,121.0,0.0,0.0,121.0
3898,E01004018,0.0,0.0,0.0,36.0,158.0,0.0,22.0,252.0
3899,E01004019,0.0,0.0,40.0,0.0,37.0,0.0,0.0,77.0
3900,E01004020,0.0,0.0,84.0,0.0,126.0,0.0,0.0,210.0
3901,E01004021,0.0,0.0,39.0,0.0,115.0,0.0,0.0,154.0
3902,E01004022,0.0,80.0,44.0,34.0,166.0,39.0,28.0,425.0
3903,E01004023,0.0,107.0,40.0,33.0,136.0,0.0,28.0,377.0
3904,E01004024,0.0,37.0,37.0,0.0,123.0,0.0,0.0,197.0
3905,E01004027,316.0,87.0,158.0,131.0,193.0,83.0,-244.0,1171.0
3906,E01004028,0.0,0.0,43.0,0.0,76.0,0.0,0.0,119.0
3907,E01004029,0.0,0.0,42.0,0.0,161.0,0.0,0.0,203.0
3908,E01004030,0.0,0.0,39.0,0.0,116.0,0.0,0.0,155.0
3909,E01004031,474.0,0.0,50.0,44.0,208.0,0.0,-322.0,972.0
3910,E01004032,156.0,0.0,44.0,0.0,126.0,0.0,-93.0,389.0
3911,E01004033,0.0,36.0,67.0,41.0,121.0,0.0,22.0,328.0
3912,E01004034,0.0,32.0,30.0,0.0,97.0,0.0,0.0,159.0
3913,E01004035,0.0,0.0,46.0,0.0,160.0,0.0,0.0,206.0
3914,E01004036,0.0,37.0,0.0,85.0,163.0,0.0,102.0,472.0
3915,E01004037,0.0,0.0,33.0,0.0,169.0,0.0,62.0,264.0
3916,E01004038,146.0,38.0,64.0,0.0,120.0,0.0,-97.0,417.0
3917,E01004039,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0
3918,E01004040,0.0,37.0,41.0,76.0,149.0,40.0,47.0,466.0
3919,E01004041,0.0,0.0,80.0,36.0,90.0,0.0,23.0,265.0
3920,E01004042,0.0,70.0,37.0,34.0,115.0,0.0,41.0,331.0
3921,E01004043,0.0,0.0,123.0,46.0,84.0,0.0,13.0,312.0
3922,E01004044,0.0,0.0,0.0,40.0,94.0,33.0,25.0,232.0
3923,E01004045,0.0,0.0,39.0,0.0,71.0,0.0,0.0,110.0
3924,E01004046,0.0,0.0,43.0,45.0,70.0,0.0,7.0,210.0
3925,E01004047,0.0,0.0,0.0,0.0,79.0,0.0,0.0,79.0
3926,E01004048,0.0,0.0,74.0,75.0,130.0,0.0,42.0,396.0
3927,E01004049,0.0,0.0,44.0,0.0,161.0,0.0,0.0,205.0
3928,E01004050,0.0,0.0,36.0,0.0,134.0,0.0,67.0,237.0
3929,E01004051,0.0,38.0,69.0,0.0,92.0,0.0,0.0,199.0
3930,E01004052,0.0,69.0,83.0,34.0,55.0,0.0,23.0,298.0
3931,E01004053,0.0,0.0,39.0,0.0,108.0,0.0,0.0,147.0
3932,E01004054,0.0,0.0,81.0,0.0,110.0,37.0,0.0,228.0
3933,E01004055,0.0,0.0,40.0,39.0,73.0,0.0,27.0,218.0
3934,E01004056,0.0,0.0,37.0,46.0,169.0,44.0,9.0,351.0
3935,E01004057,159.0,0.0,38.0,0.0,75.0,0.0,-96.0,335.0
3936,E01004058,0.0,0.0,38.0,0.0,83.0,0.0,0.0,121.0
3937,E01004059,0.0,0.0,61.0,37.0,78.0,0.0,34.0,247.0
3938,E01004060,162.0,0.0,79.0,40.0,76.0,45.0,-138.0,466.0
3939,E01004061,152.0,33.0,43.0,36.0,201.0,0.0,-61.0,592.0
3940,E01004062,0.0,28.0,160.0,104.0,105.0,35.0,154.0,690.0
3941,E01004063,0.0,0.0,45.0,41.0,153.0,0.0,24.0,304.0
3942,E01004064,0.0,77.0,40.0,0.0,166.0,0.0,0.0,283.0
3943,E01004065,0.0,0.0,44.0,29.0,74.0,0.0,38.0,214.0
3944,E01004066,159.0,32.0,72.0,34.0,159.0,0.0,-73.0,576.0
3945,E01004067,166.0,0.0,66.0,154.0,168.0,80.0,-72.0,882.0
3946,E01004068,0.0,0.0,39.0,40.0,118.0,0.0,80.0,317.0
3947,E01004069,0.0,0.0,36.0,0.0,36.0,0.0,0.0,72.0
3948,E01004070,187.0,0.0,0.0,0.0,106.0,0.0,-123.0,357.0
3949,E01004071,0.0,34.0,38.0,0.0,132.0,0.0,0.0,204.0
3950,E01004072,0.0,0.0,67.0,0.0,114.0,0.0,0.0,181.0
3951,E01004073,0.0,0.0,41.0,0.0,78.0,0.0,0.0,119.0
3952,E01004074,0.0,0.0,40.0,42.0,173.0,0.0,16.0,313.0
3953,E01004075,0.0,0.0,0.0,0.0,86.0,0.0,0.0,86.0
3954,E01004076,0.0,45.0,37.0,36.0,106.0,0.0,90.0,350.0
3955,E01004077,0.0,0.0,0.0,36.0,121.0,0.0,24.0,217.0
3956,E01004078,0.0,38.0,33.0,0.0,105.0,0.0,0.0,176.0
3957,E01004079,0.0,40.0,0.0,38.0,36.0,0.0,84.0,236.0
3958,E01004080,0.0,0.0,0.0,0.0,43.0,0.0,0.0,43.0
3959,E01004081,0.0,0.0,66.0,0.0,81.0,0.0,0.0,147.0
3960,E01004082,0.0,0.0,0.0,0.0,72.0,0.0,0.0,72.0
3961,E01004083,0.0,38.0,115.0,37.0,80.0,0.0,31.0,338.0
3962,E01004084,0.0,0.0,34.0,0.0,119.0,0.0,0.0,153.0
3963,E01004085,0.0,0.0,0.0,0.0,110.0,0.0,0.0,110.0
3964,E01004086,0.0,38.0,36.0,0.0,130.0,0.0,0.0,204.0
3965,E01004087,0.0,0.0,0.0,0.0,113.0,0.0,0.0,113.0
3966,E01004088,0.0,38.0,120.0,0.0,127.0,0.0,0.0,285.0
3967,E01004089,0.0,0.0,0.0,0.0,174.0,0.0,0.0,174.0
3968,E01004090,0.0,33.0,117.0,59.0,123.0,0.0,74.0,465.0
3969,E01004091,0.0,0.0,0.0,0.0,78.0,0.0,0.0,78.0
3970,E01004092,0.0,0.0,0.0,0.0,76.0,0.0,0.0,76.0
3971,E01004093,0.0,0.0,49.0,0.0,81.0,0.0,0.0,130.0
3972,E01004094,0.0,0.0,0.0,0.0,73.0,0.0,0.0,73.0
3973,E01004095,0.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0
3974,E01004096,0.0,0.0,0.0,86.0,79.0,0.0,40.0,291.0
3975,E01004097,0.0,0.0,32.0,0.0,163.0,34.0,0.0,229.0
3976,E01004098,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0
3977,E01004099,0.0,0.0,41.0,0.0,125.0,0.0,0.0,166.0
3978,E01004100,0.0,0.0,41.0,39.0,99.0,40.0,18.0,276.0
3979,E01004101,0.0,0.0,0.0,35.0,44.0,0.0,21.0,135.0
3980,E01004102,0.0,37.0,0.0,113.0,64.0,0.0,54.0,381.0
3981,E01004103,0.0,0.0,39.0,38.0,77.0,0.0,13.0,205.0
3982,E01004104,0.0,0.0,0.0,0.0,81.0,0.0,0.0,81.0
3983,E01004105,0.0,0.0,0.0,40.0,68.0,0.0,90.0,238.0
3984,E01004106,0.0,0.0,0.0,40.0,39.0,0.0,24.0,143.0
3985,E01004107,0.0,0.0,43.0,0.0,39.0,46.0,0.0,128.0
3986,E01004108,0.0,0.0,0.0,0.0,75.0,0.0,0.0,75.0
3987,E01004109,0.0,0.0,80.0,0.0,121.0,0.0,0.0,201.0
3988,E01004110,0.0,70.0,35.0,0.0,84.0,33.0,0.0,222.0
3989,E01004111,0.0,36.0,42.0,0.0,163.0,0.0,0.0,241.0
3990,E01004112,0.0,35.0,40.0,0.0,39.0,0.0,0.0,114.0
3991,E01004115,0.0,30.0,87.0,0.0,73.0,0.0,0.0,190.0
3992,E01004116,0.0,0.0,0.0,0.0,89.0,0.0,0.0,89.0
3993,E01004117,0.0,0.0,0.0,0.0,43.0,0.0,0.0,43.0
3994,E01004118,0.0,0.0,82.0,35.0,151.0,0.0,20.0,323.0
3995,E01004119,0.0,36.0,0.0,0.0,79.0,0.0,0.0,115.0
3996,E01004120,155.0,40.0,0.0,0.0,41.0,0.0,-93.0,298.0
3997,E01004121,0.0,40.0,0.0,77.0,211.0,0.0,27.0,432.0
3998,E01004122,0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0
3999,E01004123,0.0,0.0,111.0,42.0,198.0,0.0,18.0,411.0
4000,E01004124,0.0,0.0,42.0,71.0,127.0,0.0,34.0,345.0
4001,E01004125,0.0,34.0,0.0,45.0,105.0,0.0,28.0,257.0
4002,E01004126,0.0,37.0,0.0,0.0,35.0,0.0,0.0,72.0
4003,E01004127,0.0,0.0,46.0,0.0,87.0,44.0,0.0,177.0
4004,E01004128,0.0,43.0,44.0,39.0,105.0,0.0,20.0,290.0
4005,E01004129,0.0,0.0,0.0,81.0,125.0,0.0,42.0,329.0
4006,E01004130,0.0,0.0,38.0,37.0,201.0,0.0,25.0,338.0
4007,E01004131,165.0,0.0,46.0,42.0,109.0,0.0,-136.0,433.0
4008,E01004133,0.0,0.0,0.0,0.0,34.0,0.0,68.0,102.0
4009,E01004134,0.0,0.0,0.0,41.0,82.0,0.0,100.0,264.0
4010,E01004135,0.0,0.0,43.0,0.0,43.0,0.0,0.0,86.0
4011,E01004136,0.0,0.0,0.0,0.0,43.0,0.0,0.0,43.0
4012,E01004137,171.0,30.0,41.0,160.0,206.0,0.0,-75.0,864.0
4013,E01004138,0.0,0.0,0.0,0.0,169.0,0.0,0.0,169.0
4014,E01004139,0.0,0.0,37.0,0.0,119.0,0.0,0.0,156.0
4015,E01004140,0.0,42.0,41.0,42.0,189.0,0.0,20.0,376.0
4016,E01004141,139.0,0.0,0.0,0.0,79.0,0.0,-23.0,334.0
4017,E01004142,142.0,122.0,82.0,87.0,238.0,38.0,-24.0,914.0
4018,E01004143,0.0,0.0,42.0,0.0,84.0,0.0,0.0,126.0
4019,E01004144,0.0,0.0,36.0,0.0,118.0,0.0,0.0,154.0
4020,E01004145,0.0,0.0,0.0,36.0,109.0,0.0,24.0,205.0
4021,E01004146,139.0,0.0,79.0,41.0,119.0,0.0,-58.0,500.0
4022,E01004147,0.0,0.0,0.0,0.0,41.0,0.0,0.0,41.0
4023,E01004148,0.0,0.0,0.0,0.0,130.0,0.0,0.0,130.0
4024,E01004149,0.0,24.0,0.0,39.0,116.0,0.0,17.0,235.0
4025,E01004150,0.0,37.0,39.0,0.0,73.0,0.0,0.0,149.0
4026,E01004151,0.0,85.0,78.0,0.0,89.0,0.0,63.0,315.0
4027,E01004152,0.0,35.0,91.0,87.0,108.0,0.0,42.0,450.0
4028,E01004153,0.0,87.0,0.0,49.0,85.0,0.0,7.0,277.0
4029,E01004155,0.0,0.0,43.0,0.0,118.0,0.0,0.0,161.0
4030,E01004156,0.0,0.0,33.0,0.0,122.0,0.0,0.0,155.0
4031,E01004157,0.0,0.0,0.0,0.0,79.0,0.0,0.0,79.0
4032,E01004158,0.0,0.0,29.0,0.0,83.0,0.0,0.0,112.0
4033,E01004159,0.0,0.0,40.0,43.0,88.0,0.0,9.0,223.0
4034,E01004160,0.0,0.0,0.0,0.0,130.0,0.0,0.0,130.0
4035,E01004161,0.0,0.0,0.0,0.0,116.0,0.0,0.0,116.0
4036,E01004162,0.0,0.0,0.0,0.0,81.0,0.0,61.0,142.0
4037,E01004163,0.0,0.0,37.0,0.0,70.0,0.0,0.0,107.0
4038,E01004164,0.0,0.0,0.0,39.0,87.0,0.0,24.0,189.0
4039,E01004165,0.0,0.0,40.0,40.0,158.0,0.0,15.0,293.0
4040,E01004166,0.0,38.0,38.0,0.0,40.0,0.0,0.0,116.0
4041,E01004167,0.0,37.0,0.0,0.0,113.0,0.0,0.0,150.0
4042,E01004168,0.0,29.0,0.0,40.0,115.0,0.0,17.0,241.0
4043,E01004169,0.0,28.0,0.0,31.0,87.0,0.0,26.0,203.0
4044,E01004170,0.0,0.0,0.0,38.0,106.0,0.0,23.0,205.0
4045,E01004171,0.0,35.0,69.0,0.0,44.0,0.0,0.0,148.0
4046,E01004172,0.0,37.0,0.0,0.0,123.0,0.0,0.0,160.0
4047,E01004173,155.0,0.0,0.0,0.0,77.0,0.0,-99.0,288.0
4048,E01004174,0.0,41.0,0.0,0.0,87.0,0.0,0.0,128.0
4049,E01004175,0.0,0.0,40.0,84.0,156.0,0.0,37.0,401.0
4050,E01004176,0.0,0.0,0.0,0.0,85.0,0.0,0.0,85.0
4051,E01004177,0.0,0.0,0.0,84.0,42.0,0.0,36.0,246.0
4052,E01004178,0.0,38.0,77.0,124.0,204.0,0.0,49.0,616.0
4053,E01004179,0.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0
4054,E01004180,0.0,0.0,45.0,34.0,164.0,0.0,24.0,301.0
4055,E01004181,0.0,77.0,0.0,37.0,79.0,0.0,28.0,258.0
4056,E01004182,0.0,0.0,42.0,78.0,127.0,0.0,60.0,385.0
4057,E01004183,0.0,0.0,0.0,0.0,111.0,0.0,0.0,111.0
4058,E01004184,0.0,0.0,0.0,0.0,41.0,0.0,0.0,41.0
4059,E01004185,0.0,0.0,48.0,79.0,81.0,0.0,49.0,336.0
4060,E01004186,0.0,0.0,0.0,0.0,123.0,0.0,0.0,123.0
4061,E01004187,156.0,0.0,0.0,38.0,38.0,0.0,-127.0,299.0
4062,E01004188,0.0,36.0,0.0,39.0,126.0,0.0,25.0,265.0
4063,E01004189,0.0,0.0,38.0,0.0,87.0,0.0,0.0,125.0
4064,E01004190,0.0,0.0,0.0,0.0,111.0,0.0,0.0,111.0
4065,E01004191,0.0,0.0,37.0,36.0,163.0,29.0,26.0,327.0
4066,E01004192,0.0,0.0,73.0,0.0,114.0,0.0,0.0,187.0
4067,E01004193,0.0,0.0,46.0,0.0,72.0,0.0,0.0,118.0
4068,E01004194,0.0,0.0,42.0,43.0,115.0,0.0,20.0,263.0
4069,E01004195,0.0,0.0,40.0,40.0,156.0,0.0,85.0,361.0
4070,E01004196,0.0,0.0,29.0,0.0,77.0,0.0,0.0,106.0
4071,E01004197,0.0,40.0,78.0,36.0,156.0,72.0,88.0,506.0
4072,E01004198,0.0,41.0,78.0,0.0,128.0,35.0,119.0,401.0
4073,E01004199,0.0,0.0,79.0,41.0,156.0,0.0,15.0,332.0
4074,E01004200,0.0,37.0,78.0,71.0,78.0,0.0,51.0,386.0
4075,E01004201,172.0,45.0,0.0,0.0,121.0,0.0,-105.0,405.0
4076,E01004202,157.0,36.0,81.0,87.0,205.0,0.0,-110.0,700.0
4077,E01004203,181.0,86.0,81.0,115.0,181.0,0.0,-116.0,824.0
4078,E01004204,166.0,0.0,40.0,49.0,131.0,30.0,-77.0,554.0
4079,E01004205,0.0,39.0,43.0,34.0,162.0,0.0,73.0,385.0
4080,E01004206,159.0,38.0,86.0,39.0,116.0,0.0,-10.0,626.0
4081,E01004207,139.0,0.0,80.0,81.0,150.0,41.0,-98.0,613.0
4082,E01004208,154.0,44.0,153.0,72.0,204.0,0.0,-24.0,829.0
4083,E01004209,139.0,32.0,79.0,35.0,113.0,0.0,-46.0,526.0
4084,E01004211,149.0,0.0,39.0,91.0,186.0,0.0,-107.0,598.0
4085,E01004212,171.0,0.0,121.0,166.0,156.0,0.0,-88.0,863.0
4086,E01004214,165.0,0.0,0.0,0.0,81.0,0.0,-112.0,299.0
4087,E01004215,0.0,41.0,33.0,38.0,202.0,36.0,33.0,421.0
4088,E01004216,0.0,0.0,38.0,37.0,129.0,0.0,23.0,264.0
4089,E01004217,157.0,36.0,76.0,35.0,122.0,0.0,-72.0,546.0
4090,E01004218,0.0,43.0,72.0,72.0,146.0,0.0,50.0,455.0
4091,E01004219,0.0,0.0,29.0,125.0,78.0,0.0,61.0,418.0
4092,E01004221,153.0,34.0,117.0,41.0,122.0,0.0,-70.0,591.0
4093,E01004222,0.0,0.0,48.0,80.0,150.0,0.0,45.0,403.0
4094,E01004223,0.0,0.0,36.0,38.0,122.0,0.0,21.0,255.0
4095,E01004224,150.0,39.0,40.0,116.0,146.0,0.0,-86.0,671.0
4096,E01004225,0.0,36.0,40.0,78.0,110.0,0.0,34.0,376.0
4097,E01004226,0.0,37.0,123.0,91.0,192.0,0.0,36.0,570.0
4098,E01004228,0.0,38.0,76.0,43.0,121.0,0.0,76.0,397.0
4099,E01004229,0.0,0.0,28.0,78.0,155.0,0.0,52.0,391.0
4100,E01004230,0.0,0.0,40.0,0.0,70.0,0.0,0.0,110.0
4101,E01004231,0.0,32.0,83.0,108.0,168.0,41.0,87.0,627.0
4102,E01004232,0.0,0.0,40.0,46.0,118.0,51.0,4.0,305.0
4103,E01004233,0.0,0.0,71.0,46.0,108.0,0.0,6.0,277.0
4104,E01004234,0.0,44.0,123.0,36.0,166.0,0.0,87.0,492.0
4105,E01004235,0.0,0.0,33.0,80.0,97.0,0.0,39.0,329.0
4106,E01004236,0.0,0.0,0.0,76.0,105.0,0.0,39.0,296.0
4107,E01004237,0.0,0.0,70.0,35.0,158.0,42.0,85.0,425.0
4108,E01004238,143.0,68.0,49.0,109.0,198.0,0.0,-70.0,749.0
4109,E01004239,0.0,43.0,78.0,71.0,36.0,0.0,67.0,366.0
4110,E01004240,0.0,34.0,0.0,0.0,86.0,0.0,0.0,120.0
4111,E01004241,0.0,29.0,40.0,36.0,77.0,0.0,76.0,294.0
4112,E01004242,0.0,44.0,83.0,37.0,164.0,32.0,21.0,418.0
4113,E01004243,0.0,0.0,0.0,117.0,108.0,0.0,59.0,401.0
4114,E01004244,0.0,0.0,43.0,76.0,151.0,0.0,60.0,406.0
4115,E01004245,0.0,0.0,43.0,0.0,111.0,0.0,62.0,216.0
4116,E01004246,0.0,0.0,125.0,74.0,161.0,35.0,49.0,518.0
4117,E01004247,142.0,75.0,35.0,84.0,260.0,0.0,-88.0,734.0
4118,E01004248,0.0,43.0,87.0,39.0,167.0,0.0,5.0,380.0
4119,E01004249,316.0,0.0,44.0,79.0,113.0,0.0,-225.0,722.0
4120,E01004250,176.0,75.0,0.0,77.0,84.0,0.0,-128.0,537.0
4121,E01004251,151.0,0.0,79.0,120.0,119.0,44.0,-107.0,677.0
4122,E01004252,159.0,33.0,160.0,123.0,171.0,40.0,-86.0,882.0
4123,E01004253,0.0,75.0,43.0,83.0,115.0,77.0,44.0,520.0
4124,E01004254,0.0,0.0,83.0,87.0,151.0,0.0,104.0,512.0
4125,E01004255,0.0,0.0,84.0,37.0,203.0,37.0,92.0,490.0
4126,E01004256,0.0,0.0,32.0,38.0,83.0,36.0,83.0,310.0
4127,E01004257,163.0,35.0,74.0,84.0,162.0,0.0,-70.0,695.0
4128,E01004258,0.0,0.0,124.0,47.0,165.0,0.0,21.0,404.0
4129,E01004259,318.0,34.0,80.0,83.0,190.0,46.0,-142.0,1010.0
4130,E01004260,0.0,0.0,89.0,130.0,214.0,0.0,69.0,632.0
4131,E01004261,164.0,0.0,83.0,83.0,151.0,45.0,-63.0,710.0
4132,E01004262,146.0,85.0,111.0,71.0,195.0,36.0,-81.0,780.0
4133,E01004263,0.0,29.0,41.0,119.0,160.0,0.0,75.0,543.0
4134,E01004264,0.0,0.0,36.0,40.0,117.0,0.0,20.0,253.0
4135,E01004266,0.0,0.0,0.0,84.0,116.0,0.0,23.0,307.0
4136,E01004267,168.0,36.0,60.0,46.0,170.0,39.0,-97.0,636.0
4137,E01004268,0.0,44.0,37.0,39.0,120.0,38.0,29.0,346.0
4138,E01004269,0.0,66.0,45.0,102.0,166.0,0.0,101.0,582.0
4139,E01004270,0.0,0.0,78.0,84.0,117.0,0.0,26.0,389.0
4140,E01004271,0.0,0.0,0.0,36.0,73.0,0.0,35.0,180.0
4141,E01004272,0.0,0.0,40.0,83.0,155.0,0.0,43.0,404.0
4142,E01004273,0.0,70.0,41.0,47.0,123.0,0.0,27.0,355.0
4143,E01004274,0.0,0.0,82.0,68.0,197.0,42.0,58.0,515.0
